business_id,name
VS6cBZIOm1-8GjS2aGG-iQ,U-Like Asian Buffet
x3CzJwFxsA280-tpTlcVvw,First Unitarian Church of Cleveland
264IaUuLz2zBellIIIUcSQ,Springside Racquet & Fitness Club
lrWEpfID45MvNTw1z5bCJA,Kelley's Dari Delite
IWNbZymAICpqSgBvl2EVzg,Michelangelo's Coffee House
ULXf7aTlLSlNjs4UO1yYKQ,Days Inn & Suites by Wyndham Elyria
rcrzCjDFEJYXlGtCME8cGw,A.R Building
m6CQrFCYaeAeajKctm5NmA,Panchero's Mexican Grill
HD6sPgOtknhuo5VvuIdBaw,Humble Donut
e9FQtvT4sUI77uesRfz8QA,Studio 9 Salon
mYi7ta5ix38qaqrxdPEctA,Mars Bar & Cafe
pSXHnUevkD7ByBVbY2aNvQ,Michelle's Cafe
f3WqmpmiDISgXWteu9mFNA,Plaza Nueva Mexican Grill
lJXQWq1DkVJ0w4xI-3d0tQ,Pittsburgh Jeans Co.
IPXNzpY8NfzL7QvyFDxh_w,Animal Advocates Thrift Shoope
xYZefYQ777honVZnlcD3vQ,M-Nail Salon
ZEyhoz3Qc4z8Zmx6g6F3vA,Sherman Orthodontics
1epOwPQmVHMWdHQ-FXNysA,Holiday Inn Express & Suites Madison-Verona
iphTkIeUPw3XL9FjSBN-JA,Staske Photography
2WozUkXx6nYl7GX5VJBQmg,Park Social Lounge
dhDb11RNs8J4R5XzBkUyaA,Alloy 26
cJLx99fsYPM0SlNfWLb4Ug,Taste of India
_pin42tJ3sYWueME0jl8Gg,The Great Escape Room
3WEG6oTavb4Nhx_608QiJw,GOLFTEC - Madison
_Igbl0NYiXvyzab-o5TBsQ,Point Breeze Veterinary Clinic
rfvdrAv1yq5_5mFl-aOAdg,"Red, Wine & Brew - Mentor"
IEYpkkqTL6VHktU8iI1TBg,CLE Landscaping
FkT4srTSSl1klPAZs1bEqQ,Sdotosaints
qQJj2fwSJB0rmM8Is1qZbQ,Planet Fitness
JDF6Y7EBs8wf6LuydDIoJA,Holiday Inn Express & Suites Pittsburgh Airport
5SeX71asBYUe9237rUyH1A,McCauley Celin Eyecare Associates
aq1rdvfvT9_tleKI8OzRaA,Five Star Korean BBQ
GUkUONnR3-Ykw2rW2AkNug,McNamara's
-sOEyI9AKMds4oR1tVTjIw,Carmel's Cleveland Car Service
BLAtlgsCouJoaaZ-ddeG0Q,Truver's Jewelry & Repair
_Ryz4iBRB4aM5pqv97munw,Isthmus Electric
cZTdc_mEfriD_Skyc_S8JQ,Jolly Roger
YktNvzWjfkGB_PujtdYPaA,Ray's Place Of Fairlawn
sCODuHnzNW_s4BuxtqTCBA,Hard Rock Cafe
G37Cp2FbZoD2AlkdSmYB9w,Round Hill Park
iS_Ur8e_RFHS_S4V4EZBOQ,VanDevere Chevrolet
dDHL1fouX6p7A2e-9PPLfw,Excalibur Auto Body
RhXKTksPWch75Bo1lpoLqQ,Taco Bell
r6Jw8oRCeumxu7Y1WRxT7A,D&D Cleaning
Yw4_Sp86c3rFsuSdqS5O_Q,Arby's
n8Q0Zc219Dfrwu6rgA9wlQ,The Ice Pond at Waunakee
7Sr941ps7tw1Do5Eks7w-g,Arby's
-73xAVllMh_O2nEAcGtbvQ,Hardee's
bTocilFBCd-1IB88iL3bng,La Vera Party Center
rGMfpP9ton_vXb32qd-SVw,Healthy Pet Products
uSVSllAbQ71Aenmdy0r3Rw,Escape Room Pittsburgh
gquB7M0lanrlRSPFT2rHYg,Sun Brite Dry Cleaners
ddJh1Ium7xyMasabrc8HMg,Kwik Kill Pest Control
-zTd6FrxPXzt7xu1k5NdTg,United States Post Office
p8YfL6Vu248j8pFo4HEh5g,Ingomar Shoe Repair
B2UK8R5y-nSyTrCpzn_VFA,Mandarin House Restaurant of China
vSXum5CZEgnouVyPo5BTWA,Pizza 412
URrpT6jipHmoiJ6ITOPEeQ,Elevation Restaurant
0au_HRvOYfhQyvdvjZdzUg,Oki Sushi
e0h7apA_zdr2hP0YZl3bog,Rose Nails
rywUvF8RByOZnXcMgYY62g,Myers Appliance
Zq9hVJmCjWkGyb9ckjdLIA,Layalena Cuisine
x340KiYueaADZGL3nyW1Vg,Olympia Steel Buildings
ojOhOXdCQphF4pD6OZzAHQ,TKO Entertainment
hiCvY6Y4TIOtnAPoAwIlxg,Nice Ink
5qsPirS6wfGyw6WpPBphuA,Le Beau
gFAM3DwY0snYGujBmR-xHQ,TGI Fridays
-9S_n0bktrfv3h3YIOPVfQ,IHOP
oA_UEnxGaFXfLhHwXpr9AA,Holiday House Laundromat
-SYMuJ9jfIMkXUMYl_RFfw,Bistro 9101
rkxRTUCyEWnZYjTCYHqVgQ,Screamin Acres
o5TT8SLFHtuZPJgfGhgROg,The Handle Bar & Grille
pcyumfM2vAX6H4Vo1dwOMQ,Cleveland Cycle
I0duIU0JFlCTQKgEbaLZWQ,Pick 'n Save
pWKoNuhpl87AozKnfLQbhg,Robusto & Briar
RfQViSM_mibezqmyA-iMnA,Town & Country
d2dKppn6Udt8vwnYfcovqA,DiBella's Subs
sirrm86qpDQeTM8JmA9mAQ,Finleyville Flower Shoppe
5rttPS9cZQw-cfS0n-U41w,Calvetta Bros Floor Show
Z5DCk0Mg4eIUsKO9F8DdVg,Krazy Dogz
pvcavm_yprIRBAT24JiTRQ,Kullman's Bakery
ofXtrtsaKzPpVXFa8fHgiw,Olives & Peppers
14AWgEFR1bFK8rEhJwIvFA,Steak ’n Shake
zJij4wM_hwJEjIaWPHpzYA,June Bug's Bar
C0oeF6uzt-85AihHZIUVDA,Hudson Farmer's Market
lYHk54-ihyemfACLRlyCRA,Conrad's Tire Express & Total Car Care
7oG9TB-SFG9Tpo3QvrYIUQ,MadisonTap
O2ZnBnTqw6Xi95ogL0hBEg,Pots N Tots
ZMGVkiQUY48C0AvRcCCL7A,Caribou Coffee
0iHljQANZFBhrSQZsxDPsg,Greentree Hardware
V_2YX2rW_l5N3UwwifokCQ,Olive Garden Italian Restaurant
I1AbMN5cQ6Ikot3N4u046Q,Sleep Pittsburgh
dN4it9rxcfOVe280CamyPg,Papa John's Pizza
CambtZldrjMLJhiaTzWYQg,Cain Park Bicycle
r3aaLFas48VMm2FbYgzwqA,Pittsburgh Pretzel Sandwich Shop
d0aLkD3VQ3sijckod-oSDg,Steel Cactus
2S-NV3clYHDbDEmqT8fuGg,Davitino's Restaurant
wKcRjDze6tozbC0kNSruYQ,Acre Hill Veterinary Clinic
OiCcesI28uoVgdYmO8VjXw,Big Boy Restaurant
QayRAyqw0tvQR27rqLxPFQ,Leadbelly's
B30xwOaaGVjuUKNzPqHXHA,AutoZone
D78CuzHdrS3VjRJdWLGbLA,Lucci's Place
uZ3dfUM9VpsSbL9sdgygDA,Don's Pizza
Ui21y_IBb3LIyDNGwyVBQQ,Linndale Village of
2uX3dhzC-hrF5CaGquD1_Q,The Color Exchange Salon
g9i9xFh9HtPWNLMB3ru3ug,Campbell's Sweets Factory
6nrmLizifFSiPhNgfUCn2w,Katie's Clean & Green Laundry Center
-3GAnvx2axwWLv8sO4ddCA,Kiddie Academy of North Pittsburgh
Scub4d_tTkdD7g7QxcaaGg,Frankies Italian Cuisine
fQvZiboeSa2XTQmBrllcCw,MINI of Madison
G099MT9cwtwgdsR71JLp6w,Osteria Papavero
svGYCpSzltKXcoeqcpVLjg,Wcia-Channel 3
PF-y_rJt33SkqasxdPM-1w,Black Cat Tattoos
fUx8lGTThAqqEcR0oQZjpw,7-Eleven
c52Nn_nFu4wQ3-iQfB0VyA,uBreakiFix
qB5m-TgJx_zeWKLLxKRfUA,Fraboni's Italian Specialties & Delicatessen
0ajTatYvxoFd7-C22r6L4w,Pizza Factory
0FL1-ZegpmlG8P9kZEoZjw,Ferdl Aster Ski Shop
Ap3OSjKqZEEzdB15Ul1pvA,Planet Fitness
sJV94ObovJGTZIA_nWQzsQ,The Dog House
aNB63WdHxjzjRA2ep5wc5Q,Sprint Store
Xrqd7hdpa5HYWdIegacTpw,The Admiralty
GCkv_2VgW2Ke2d6S0u_-ZA,Diamond Pearlz Auto Details
0jeEhjIO6AFAzsOi2A1rUw,Old Vienna Restaurant
AJQopbo_zzB40GHwVX7Mtg,Captains Car Service
fEp2zqz13399WiQW1iV0hg,Crandalls Carryout & Catering
2hGAmn6CJKT-Q1deaEBtGw,Pasqual's
oCsMUWF8gudHBE4lga0Bpw,Domino's Pizza
MnzKwqVOURQkXRLzF7DGPA,Frank's Shoes
YM91XkLsC4Z9OMhGgD0Chw,Plus Consignment Boutique
Re3QMHqin0xiQ9Zhxb4gLQ,The Wingery
SMqjVQ5Lwu_LIAoSPvfESA,Good Friends Renovation And Design
g3cst-0Ik_xt73_4iPPudA,RiPT Fitness
MDbLs2aGIn9wgxKFK5Dxjw,Golden Gate Beverage & Liquor
8yb5gF97PCDE5zbK19Iwpg,Otani Steakhouse and Sushi
k5aKfLzxx--h9N73RbcwTg,Diehl of Robinson
cduxK7fng02Xw9Y9uA4DGg,Table Brick Oven and Bar
uv2yDGrKCp-SS6JExdRAoA,Mullarkey's Irish Pub
RjG__6_kncoBU0Rir6zdFg,Becker's Donuts
PvSHfkoj1WEUoqDwz2xdPg,KHM Travel Group
4f2Uh1gyuP0q1Df18pRYig,Pug Mahones
YiW3hYRpLKPhv99FkuZEbg,Nipa Hut Oriental Food Mart
dHw86F2_8ddU2fLDUfdXNA,Sunoco Gas
7F-sZ5Jrot14nItVMteQgA,The Coffee Colony
p9y8sbVHi-0vrsFoMU0jJg,Panera Bread
zoRCO-nmkMta4OS3gb_prQ,Tailwaggers Pet Chateau
0tYZ8Pyhwg4k76SJKg6w-A,Square One Nails & Spa
HGwUE9IBM2s-XUmOkL3pow,Gionino's Pizzeria
3Jay1IbbDlGNqmMMf71F4A,Nate's Marathon
cqPrr2uDMLP9_cPbIiOSrA,Bagel Factory
nsBucq9FP4G5F7PGPV-GPQ,Bill Kossan Plumbing
UJbF1kTdFhWDLAvTPRGVsg,Fuzzy Paws Pet Villa & Spa and Doggie Day Care
Wvj7_MtfViFRXrljkzYXIw,Sheetz
Qiu0U0WQcv3BhiiYdXV_2A,Dermatology Partners
-W4gdvXVwi2nTkAIjqaJzA,Rita's Italian Ice
tw8I1hZdlGpwO2QaAIeQWg,Fuji Grill Buffet
x7b5FLSDIxl5LDlDgkrKSA,Dallas Beauty Lounge
hvazqoUUIZEISCu5CiWKPA,Arbat
27nh-2hNnNkf2dBk9aeKHQ,C's Restaurant Bakery and Coffee Shop
HM-GiTGVml1XseWYD2DONQ,CBC Innovis
28EJ38U2GnW6ePPw9OKcVA,CrossFit RITE Steeltown
DhMshA4a0t5wlOq7u0RiMw,Subway Restaurants
ZKPxlPlk5gw9oG4BizOR1A,Mercedes-Benz of Bedford
_RMKXUoZOEzMVp5vzYtxOg,News-Gazette
zswdqM8Av3KxVv9o7_6ORA,Rainbow Garden Champaign
HxCwoHzTLzNWjazHs_9O0w,Yetter's Candy
4No0KRVzTipQhCH3s_8Jhw,Ohio Walk-in Showers
M3UUVDK3jx6kGw9fW_VLSA,Swoon Aesthetic Spa
9Yauvs1uoFmQEYY3TOrerQ,UPMC Centers for Rehab Services - McCandless
vhRdqyI0GpB74V9m1iH15A,Panera Bread
X0JIra66e1kLDraXKa2Ajg,Easy Street
7phaB1nxde3VzsOn6WunTA,Optometric Care
5CujNiKi-KQWYzPNlKQsLA,Chocolaterie Stam
mrA-h8F9Z3IfsIGlVGIBcQ,Teresa's Pizza
rfnxqUGlB0njcjEWJCZ9mg,Zhou's Acupuncture & Wellness Clinic
hc81y_5FQjTiZcgqnY8vfQ,Pizza Hut
hlZ7o3cY6ViXvlELIECJUQ,Heritage Senior Living
XFXiXgeoO1mqEmnS2gJLdg,Brouxnellies Diner & Catering
CS8WfgOIOGlrmCMEDJdl1A,First Choice Dental
lVnpWbXcCQAuEDdUbqLXyg,West Hills Escape Room
5crOt_2vpHfFeGOrEeROQA,Brunoise Restaurant
4aLxS9wkL3cTqGUbhcWTig,Monongahela River
ypSDELi0xMgoChahZkB3NA,Rita's Italian Ice
Rkxi5eR5aKGqtCCMwRAWmA,Au Bon Pain
Va6PWvkjhgrWxoXvB2yXug,Leonti's Outdoor Supply
bHMu6uRczU_Nf3vOMDRDlQ,Manzo's Sports & Spirits
lhkR5v2CA4vPj1JK991O2A,Cirilla's
VV5QvID1xPwmyYXW6aCTSQ,Subway Restaurants
AteOlSab0c4s70XTKP4FMw,Great Clips
4scx_rtI9RZfFHWUxqPuHw,Mirch Masala
s2ccfASvx1TQp4Ih_vWSKg,WUDN
3Yq7udo0x0bX8z4lcyLXpg,Spring Garden Waldorf School
Xg_eCdx99z5Y1oTLimniOw,Boaz Cafe
1hQ1-OSOnJXdk7W-By_ycA,FedEx Ground
WKDssX5Ll2NEMwRsvCUAfQ,Tease Salon
A0HKRA8CzF7r66JCFpCoFw,Jiffy Lube
tU23nnIOmQSb3VYQzExgAg,Lowell Street Cafe
3Jgx9EDhqPqWucSXK7iDSA,True REST Float Spa
4ePDKNbN5KQh05Klp7SeOA,Perlora
WpCgQxsoQwVNDdWb88zj-w,Hattie's Doggie Day Care & Boarding
VgWkMZFNtX0wF7n7yJ9F5Q,Brecksville Dental Excellence
sWt4lsqIOk9LZETt9E34TA,DO Summers Cleaners
MMma8Tk63vCbxDrGyDypeg,EaZy Appliance
dWVdagUK60qFoTTmOz696w,Williams-Sonoma
Ot2dUGZ_AtS5KU4Wyamecg,Mantua Grain & Supply
hO2ozmbSGYbWbp1_KWPqRw,Dunkin'
mhM16OKMui9OvbaRK5seIA,Phoenix Upscale Consignment Boutique
3gmY7mjBvzQw2pUbwNDclg,McGinty's Pub
MBJmBqivD405lC3urdeiow,Mark's Appliance Service
_F0dy8tN5AwSP9k-LUBgKw,Animal Medical Centre Of Medina
687BL9PryBd-ykMjq-AvlA,Energetic Awakenings
bLva9YGmDcnar3YKHE2XzA,Tutti Frutti Frozen Yogurt
RYClIlSwSPpaptR8tOF0AQ,Lacy's
fKYOLP-JB78ugLu8i6OsPw,Gun Hub USA
iv_oAa5fd2BBWc02qcMDvg,Bruster's Real Ice Cream
m4f4lK9-seG7AkFZ3x_bJQ,Walmart Vision Center
mdXsszbDfre77jwExi2f2A,Tennis Village
6T0Fz_GhFuk3lKVQT6UPoA,Mike Moves Pittsburgh
7zTivhugiT3IwvusTe2WRw,Yoga Institute of Champaign-Urbana
GsoF7PWisSFWm1k6_zg4sg,NTB - National Tire & Battery
D-IpRrZnBsTieFQHrVgY_g,Sprint Store
8B4tanBgBpccBUWSEH4yLA,Dragon City
moKGjFnMQYtfQkkSAL_uPg,Avalon Lifestyles Nails & Spa
YpnM-FxJSXjbEPpF6sKhNg,Dennys
ZyGpQ9k1D0c4xd8k7I_RXw,Lehman's Deli
mooEWKEZERUDX1oMhfvc_A,Churn
5yLYMBJRHWRj2wlbjKFwQA,The Sweet Fix Bakery
q-vxVw08DItsOgAr8gxn2A,Shaker Regency Apartments
qaIwcH5bb8g6LXvUGyBukw,Parks Tree
AODQ2MAT92hvHeMm3K1G3Q,Just Be Salon
2Sn5VxuA4-TTUbbshZ5kDg,Chipotle Mexican Grill
kTzHSQpa3NcL6s_83R4pAg,Salon Vivace
pnIb-J1NPILkDV_IqrGUyQ,Ba'get Sandwich Shop
Jfa4WWG6beuaxxZLnCveww,Maomi Spa Massage and Skin Care
L_1xRIo-knpK9AdZ3GwSIw,Gibson's Take-Out
rLbZAC63Fo1bgBZGXqInlA,DreamBank - American Family Insurance
S4Bzu9YMW55_vtVrcMM7hQ,Giant Eagle
SRoS3OT53v3YDbcFqIUWCA,O K Cleaners & Shoe Service
8Vz-VJ_yZsh9jqrx02OJuw,Southwestern Healthcare Center
9yRS-SNzkfmThx2JJoilwA,Dobra Tea
DB_Y-Vdgd4b1vul_ioT3yA,City Detail & Appearance Center
I8_IT1qNKwu9RNftlk-ufw,Pioneer Realty Consultants
6tRjyuQGxqVgf4xNUsdFxA,The Home Depot
D5quwbQTguD4hqMAEARnBg,University of Illinois Veterinary Teaching Hospital
r8R7dWTZEbJUd6gwrVsUNg,Chittick Family Eye Care
ItRRdOTmr_dyNuzIkoDH9Q,Naya Bistro and Lounge
IwT2DK1yn9ohb7qio8QJdQ,Rock the House Entertainment Group
mpj1EczFOWHFs3JV55f-Iw,North Coast Auto Mall
RKGFJtO9EKzanm4VgOjLMQ,HomeGoods
WwirKCjdoYEcyhgGiThs1w,Sears Auto Center
x0ioPa3zOdqova0eL2f19w,Red White & Blue Thrift Store
rMmmMm4lmxKVcSn6gSW_hg,FedEx Office Print & Ship Center
BKNPoWf3bQoxFWf-Kjt3wQ,KFC
h4N3H7JsdTKEqs7X6yKcBg,Benefit Brow Bar at Ulta
U81GkKICalmEJpM8HwKy0Q,Flynn's Tire & Auto Service
rbZ4AHL1LV8KGW9NDGbI9w,Flowers In the Attic
dQo2dPQyJE4avsILYYDCTA,Bob's Diner
opVQkNm5_6vrwD7i33gyZw,Cure My Score
WMZq37GTuDgxZQ4M0ufNEA,Center for Oral and Maxillofacial Surgery
zINKP9rtvo2IUKTZoYJUvQ,Cento
7APF2eAVlVx8cO5NQRxjVQ,The Storage Guy
kLI3HeuAt1DSvTx8q9TZcg,Wired Right
kogwt_K4plWw2DVIyoq_7g,Posh Hair and Spa
BppekWGNZJZB2YToqjf0ng,Forbes Tobacco
3RP55kHngGoGfJ2Q6lHR_Q,Dimensions In Hair By Kathy Miller
iHTfSsaBdl0KMc-0sFfJzQ,Casa
BfIcrMq0Me0D7BBSYij7Fg,Difiore's Ice Cream Delite
J3EckozG83hEvm267MOeHQ,YMCA
mM5OXJAOcYArqBt3nvGl_w,Dave's Cosmic Subs
Vkz7c2EDh7ydELK8Za0obQ,Arby's
I_Lgp4bdw1uUagNL-aO0JA,Weleski Transfer
JNTgLcAt6g36jabb8WQ_oA,Cleveland Singles
RYfH2jq81x2v6vTCUj5voQ,Kuhn's Market
HfbeTAMDi0SpIQ3XDctpyw,Gamestop
JIxA9BaEjidsv3TYOi-HOg,Shake Shack
dU3crFgAzCMT82cEwyukgw,Especially Nails
0nEgLKL9gxJKXKPQZv6fbw,J & M Appliance Service
mGPyDmAZiKBQ0qlZBqBUTA,Local Cantina
ijRCz1YX5Ws2UW_2G0Bz7w,Applebee's Grill + Bar
pf_3prgtQ2Y4Ajbua41y0A,Northeast Ohio Fence & Deck
Z6_gRH_m8FQlKgsNkZKmTg,Lucca Ristorante
Q2fR4XDZPScez4b-Ttk5vA,Janelle's Restaurant
j47n4o4twK1hTtgX8isZyQ,The Lash Lounge Rocky River - CVS Plaza
0F_3DxKi4nt_pGRo70nhfw,Planet Bike
-GQzMguGfB4jswo8jAO7CQ,Royal Donut
xsCotYgIyy1oBD00Ds-RHg,Maria's Family Restaurant
nisQXObYn9-7K_o0sij0pw,Breakout Games - South Hills
uoNreXhDuKcXsRnEcu7UfA,Tradehome Shoes
xYW9qSsgsfyzJOYoj1exKg,Pizza King & Video
pv4QpLQEl4LPMthFIgnfSg,Fratellos
7wPrb7-7JBzLSzNgqLXiZg,Gateway Eye Associates
N6DFKpRlmOahAnCZiL_u-g,Mayfield Pet Hospital
LVBLi99ZvptpQkdvo76cOQ,Madison Computer Works
jTRjpCQQM7opSvUtClPaDg,Isaly's II
WDn_3AoWxtXmj6he6nKKnQ,White House Chocolates
MPinrVCDGjEQWSPNuaBgsw,Adventure Martial Arts
zKyXbR3n4D74IS9ppg4YyA,Allyson's Flowers
KxJjGJzbci2Y7cje8riusQ,Aspen Dental
2qsAH0x02CkG96Ig7OrRjA,Epiphany Church
rr-8WQv7TWFP3c83ypc4Cg,The Bridges Golf Course
0dcNFXs5yMj1n2RtkgIoHg,Pizza Cutter
ZdXyo2i6IKtxUOokUlxecA,Chipotle Mexican Grill
OLleAXaQnX1cqrQK0ZWGNw,Bellezza
RQCwzqEgjzApDf9RY8z6hA,A To Z Appliance Repair
JgiYR564C7Cgs9HSagAKog,Stephen's Hairgraphics
hSporfb8IjTQaw_9ytHrFw,Quality Scrub Car Wash
F-lUIN9jFeiX2kXpiA2gTA,Wood-Allies Garage
hIppu3vz7Oq-TNaIEdKNGA,Akron Beauty School-Akron
VSb1SzSSAOr3tYCEk4O_Dg,Sewickley Veterinary Hospital
ol_5PaF7AyjC3b8qeLPgiQ,Plato's Closet - Mentor
ROC3jII__SObNjI_RZJyKA,Pittsburgh CLO
_SwJmanzUDBP_q1Ss8HmeQ,Microtel Inn And Suites Streetsboro
mdG_pxU4yFFjK0qEQr2xyQ,Baywash Stoughton
NDhc2Kv7pEg1mMYJYyi6NQ,Modern Yoga
LwXLT9ggrclUfkuBRRdgqA,Restore Hyper Wellness + Cryotherapy
1EqSm7nOAS0s7gYnRaOQYQ,Flight Fit N Fun
QVaQnQ9ls3w4hIx2couR_Q,P.Za Kitchen
InE6wV7onXpC0-RwHGukIg,Albert's Lounge
Ee6TaOqzHjoyshFCjaR_8g,KODE Salon
ymsa3ReIbctz4IFmPUgWDA,Thai & Noodle Outlet
91i4kKfpm9BcsNJcFF0KJw,Pedal Power Tours
-JirAKNUYkdAI-WkMhsq1g,FirenzaStone
WGx8xzim-5whlePsNP8YZQ,Bob Evans
CjT9tk594dmyYJb8hS3P4A,Long John Silver's
WbKvE6n46a1lynr56Uq3OA,Euro Wafel Bar
_CYrqvCDxfKV_N0jz2FltA,Discount Tire
N59f7JJekFABPfb3yohG3A,Purple Shamrock
lvC5CAVfKx-p27armNJEig,Synergy Woods
L6LOc6hghN0xyXjYy_sljg,U.S. Cellular Authorized Agent - Quality Cellular
kBZ-tBkOKGqUOAypk-L9Cg,Master Pizza
sfuf1picFc7sVm2-AXYkog,Ground Round
n2SBZB072HMnJ37J1Szjig,Verizon
5g4TpsGFDQsu4nKuWQCjPQ,Subway Restaurants
jERZonrfQ3gweMDqsnerKw,The Doughnut Pantry
cqHIZvnnnt-K2sPpTBaKCA,Corbo's Bakery
5JdAqhYY6CDJ-lyWqvD5Xg,Allegheny County Municipal Airport
P2O4_pCa_SHW917fn0oBOA,Avis Rent A Car Local Rental Locations
gEXjlzGE_-OIX4rFWGB4CA,Roto-Rooter Plumbing & Water Cleanup
8NqaWgufN0r_kbK5bVrWwQ,Manalo Family Dentistry
_Tn9xzE06-7kDH2CzRg9YA,City of Bridges Cafe
EjnSeEV7SoOUezc_NcxIqA,"Richard E Betor, DDS"
QaFhHwtJf64AZIzqAujFxw,Joe & Pie Cafe Pizzeria
OfhA3c-G5ogiMdYQRdLleg,Legends of Pittsburgh Fitness
Si_Au9n5FDod3wtq6NFieg,BYS Yoga Collective
owX47nnm1Rznm7QOQV4VPA,Badger Fitness
GrfaRLXBZ6uB9QGEd0ElFw,Bennett's Smut-N-Eggs
eQL6UKYvkWERh21rF0Blnw,Moe's Tavern & Grill
pxYqUpCz1WQU5M-1tW3-Lw,China Delight
lWcNGBfOzdnpHgpAq7plMQ,Danny Mac's
0iWPGjWRBrLasX55aJRdOg,Bea Taco Town
5JUH4BIqr04aGC2Z64ArAg,Hair Doctors Salon
wTBpwACwGhV6-DuquaCtPA,Cinemagic Automotive Electronics
rZrbLOKfbCawyE13x4AW5w,Pittsburgh Opera
ujHyL38EI-OxAyN4_En3wA,Lake Erie Creamery
14h1Qyp5MjJEw-VdlYzVcw,Charlie & Tango Ice cream & Smoothies
eTmzjabVsWTXWh_Pjy3y_A,Hands On Pottery Studio
p--zgQlcd2kMh-bZKZxlyg,United Auto Wash
QnTguWLRKRK_reQ__8k7yw,Do Wood Fired
v6aj5PH0BqSKSl8zeJQr6w,Envy Nail Spa
ZHe0M0sbqH6DeVL0l92l_g,Sam's Barber Shop
blp1N26AeYsc3Kswv1lGnw,Speedway Superamerica
A2oWXqlYENszIJNtdQS-Pg,Thomas Jewelers
9F2oEJUi4SLibgYnHWpASA,Taylor Auto Body
lqW9UE7P2TeSKWYgQfiriA,Bee Control
5RutoOuEQGoHdvDoMIL-qg,Orange Leaf Frozen Yogurt
JX4FbGhaV0EzAESPCQZGBA,Pizza Rio
i9EHm7n2pvKoliAMmCth0w,Hansen & Co Barber Shop
dGEg31iYp_UjoN-zByxULg,Marshall Carpet One
6SiPjEfeWnxbrg-8hXBRxQ,Cupcake Wishes
f0RErlKiN_87037_i_G7jA,Du Bois Auto Clinic
NcNPT98OImu5MbbS_pDYUQ,MJ Auto Service Center
nMBpHL8n75OaAONNTNC4cQ,Kirkland's
murlFlbYLYQLM8umT4anZQ,Kress Tire Company
IpaJ_KRVTKBuGrNIgXprYw,Diamond Nail Salon
EUuwygxZYQlMlKmmrwPGZA,Deck Masters
UlAUTA0hVi48_k73HSeyzw,Frescos
3LjjCD0yIksnwkyo-8YUBQ,Straight Razor Designs
bdNyoXY4yJ99derJRqhP3Q,Cure
ZKjk2Ty8F8ygrNWEcaJKKw,12th St Florist
zeepAQ3QO4JF1q5MFSlr2w,Lokmer Photography
b0vcr9SlSUVkMZycPukrVQ,Zoom Dry Cleaners
ofJBlL34fqDOjzx2dCiKtw,DentalWorks Beachwood
x2JIEQwLOg7dig06oq5s7w,Wright's Gym
HJx0usnyVijOom2q73xGIA,Crocker Park
b4LxjVnFdOCqRKxfweaTqw,Namaste India Garden
k2SNpGXvwbIFYIoPXGK3xQ,The Leaning Cask Brewing Company
CAbvaSyOEsorzopTIx16fg,A&W Restaurant
hdoXVYBWR2fOlPLufu_b9w,The Cleveland Institute of Art Cinematheque
rz1SwHnapxmldLJ8M2NCYQ,Dormont Appliance Centers
WWq9db_FVJDFlGPKcfCcAg,Brett James Salon
0OO6QL5sqzoI53kTA0WjEg,Jealousy Auto Detailing
gbohLxxoUodg09r573v4eQ,Levin Mattress
gaviK8-M4QdeoQOiAwdaYA,Jersey Mike's Subs
ZkL0bzW884hWkrKERjOj_g,Pittsburgh Animal Hospital
0r-GNVtmOiNx90qIieRcSg,Sexy Nails and Spa
5kCIKF4swROPb1YRAJfsfw,Applebee's
3iM7t_5rTGFxR2b4KI5tOA,Dr Dry
ZRXiDYV7GQ88miZERuQEqA,Larry Flynt's Hustler Club
lxyYsm2xP8o3Q7ajI3RmvA,Play: CLE
37v3c3YI6Or2oAh0fqj9Qg,A J Phoenix Veterinary Service
wZaK7_uF6XInOAVYt1lTVg,Century Antiques
SSQTjbJ_EhEsQYK7bWT81A,Terminix
RsxqZk0wswetGMaaQh2r2Q,Velvet Tango Room
TU3mPzR2brUd0YCa-_RTmg,Mt Lebanon Public Library
ZfjJ2hAZCBmHRFLbcC5NWw,Fig Leaves
PLY0Nedm170y61vqNlIzxg,Foundry Kitchen and Bar
t5ff-C7YrK_CDU2xFSxMiQ,D O Summers Cleaners
-R2z2womJA-NCA2Pbz181g,Vinny's Authentic Italian Eatery
46iTO79GCXwT65lF8ra7Qg,Monarch Media Designs
TpouEnDloE9x6M9GC4N_MA,Cleveland Cavaliers 
Z2NIEKTVVP2nEmOF4jNxqQ,Millie's Homemade Ice Cream
ipYW9E26u7pUmTGu_r7ElA,Bellevue Vision Center
KiG6wzSo1P5vFJ_YZjM7UA,Minitalia Deli
JifXtwlysM529-lapn8Bcw,Monkey Business Institute
3SQU0IgQ6mbV0buzH9XAZA,Tommy's Subs
LFMyIFSVbZNrYZlgymY95g,C D Game Exchange
bjbegGikWzSgeVsOJdE22g,Chili Peppers
BMXyMIPxYPtM1wO3Jnd44w,Cleveland Real Estate Pros
2QvAgu0Jgoa_BzD7XP7Tqg,Donatos Pizza
gelJxYodEHrYsYPLC7Je2A,Riverview Dog Park
j4yy849UTOiLe7VVnBCwnQ,Buffalo Wild Wings
1QOkUiAiucxr3ckLLK9BjA,Wisconsin Historical Museum
dcytjy24XmYrLtjTjgyEZA,Rocky's Pizza
qaa9M_pUfOv0BPRcnulk4g,Buraka Restaurant
